S.no,tld,LE,BL,DP,LP,CCP,IPP,ACR,WBY,TLDs Reg,TLDs Reg32,TLDs Free32,SG,CO,CPC,SDE,Traffic,Valuation,Bids
1340,com,8,0,0,0,0,0,1,2017,2,1,31,0,0,0,0,0,1618,1
1341,com,11,0,0,0,0,0,1,2015,1,1,31,0,0,0,0,0,303,1
1342,com,12,0,0,0,0,0,1,2017,3,3,29,0,0,0,0,7,1551,1
1343,com,9,33,0,0,0,0,21,2015,2,2,30,0,0,0,0,0,676,1
1344,com,12,0,0,0,0,0,1,2017,3,3,29,0,0,0,0,4,1359,1
1345,com,7,0,0,0,0,0,6,2015,1,2,30,0,0,0,0,24,1225,2
1346,com,9,0,1,1,1,1,31,2009,3,3,29,0,0,0,0,4,1209,1
1347,com,12,0,0,0,0,0,51,1997,15,11,21,33100,42,1.41,140,7,2779,1
1348,com,6,3816,118,534,98,103,468,1996,1,1,31,0,0,0,0,337,1102,2
1349,com,20,12,1,1,1,1,30,2017,1,1,31,20,14,0,0,11,579,1
1350,com,6,1,0,0,0,0,5,2013,2,1,31,0,0,0,0,22,689,1
1351,com,16,0,0,0,0,0,1,2016,1,1,31,0,0,0,0,4,362,1
1352,com,12,0,0,0,0,0,1,2017,3,3,29,0,0,0,0,7,1493,1
1353,com,18,79,2,2,2,2,85,2002,2,2,30,0,0,0,0,0,1215,1
1354,org,5,978,41,111,34,35,225,2005,7,6,26,0,0,0,0,30,912,1
1355,com,10,15,2,2,2,2,78,2007,1,1,31,0,0,0,0,83,1104,2
1356,com,12,2,0,0,0,0,21,2010,2,2,30,0,0,0,0,0,912,1
1357,com,24,2,0,0,0,0,27,2005,1,1,31,10,88,5.5,0,13,559,1
1358,com,14,0,0,0,0,0,1,2013,1,1,31,0,0,0,0,11,561,1
1359,com,12,0,0,0,0,0,1,2017,3,3,29,0,0,0,0,4,1552,1
1360,com,8,132936,5,9180,5,5,7,2016,1,1,31,0,0,0,0,0,1123,2
1361,com,4,0,0,0,0,0,20,2003,2,2,30,0,0,0,0,13,231,1
1362,net,14,3,0,0,0,0,12,2014,3,2,30,0,0,0,0,108,457,1
1363,com,6,0,0,0,0,0,7,2014,1,1,31,0,0,0,0,4,650,1
1364,org,22,8,0,0,0,0,1,2017,6,5,27,0,0,0,0,24,181,1
1365,com,9,0,0,0,0,0,2,2015,6,6,26,90,8,0,0,0,874,1
1366,com,8,1880,62,129,59,59,297,2004,1,1,31,0,0,0,0,0,1257,1
1367,com,9,10,1,1,1,1,19,2015,1,1,31,27100,1,0.46,2400,750,725,2
1368,com,16,0,0,0,0,0,12,2013,2,2,30,10,0,0,0,2,1268,1
1369,com,6,6,0,0,0,0,91,1996,14,9,23,0,0,0,0,0,3201,5
1370,com,21,383,6,27,5,5,38,2008,1,1,31,0,0,0,0,52,1095,1
1371,com,10,23,1,1,1,1,45,2012,8,7,25,1600,2,0,110,4,2877,3
1372,com,16,868,67,1049,54,68,75,2011,1,1,31,0,0,0,0,11,320,1
1373,com,11,72,4,7,4,4,94,2005,2,1,31,0,0,0,0,484,1097,4
1374,com,8,0,0,0,0,0,1,2017,1,1,31,0,0,0,0,0,1582,1
1375,com,10,702,0,0,0,0,19,2015,1,1,31,0,0,0,0,52,1493,1
1376,com,7,2,0,0,0,0,1,2013,1,1,31,0,0,0,0,0,930,1
1377,com,7,0,0,0,0,0,1,2017,1,1,31,0,0,0,0,2,947,1
1378,com,18,65,17,20,13,14,308,2017,1,1,31,20,24,3.45,0,0,1244,1
1379,com,13,0,0,0,0,0,1,2011,1,1,31,10,11,0,0,4,1365,1
1380,com,12,0,0,0,0,0,1,2017,3,3,29,0,0,0,0,7,1218,1
1381,com,7,0,0,0,0,0,24,2013,3,3,29,0,0,0,0,389,1646,2
1382,com,12,0,0,0,0,0,32,2003,8,5,27,368000,2,0.23,5400,0,1788,2
1383,com,12,0,0,0,0,0,1,2017,4,4,28,0,0,0,0,6,1558,1
1384,com,19,613,5,18,5,5,59,2005,1,1,31,0,0,0,0,0,1014,1
1385,com,11,2,0,0,0,0,16,2016,3,2,30,27100,0,0.03,210,78,1513,2
1386,com,17,0,0,0,0,0,14,2016,2,2,30,20,3,0,0,11,540,1
1387,com,10,11,1,1,1,1,41,2003,6,3,29,74000,7,0.19,720,128,3156,7
1388,com,12,8349,122,3371,100,115,176,2011,1,1,31,590,0,0,40,0,1602,25
1389,com,16,4939,87,1018,82,94,72,2013,1,1,31,0,0,0,0,0,768,3
1390,com,7,0,0,0,0,0,3,2016,1,1,31,0,0,0,0,8,1105,2
1391,com,7,0,0,0,0,0,1,2014,1,2,30,0,0,0,0,41,1347,3
1392,com,14,0,0,0,0,0,15,2006,1,1,31,390,40,2.57,10,0,0,1
1393,com,9,1,1,1,0,1,15,2006,1,1,31,210,33,0.98,10,1,0,1
1394,com,4,4,0,0,0,0,7,2012,1,2,30,70,3,0,0,0,0,2
1395,com,4,2,0,0,0,0,21,2006,6,6,26,260,0,0,10,0,0,2
1396,com,4,0,0,0,0,0,38,2012,3,2,30,18100,1,0.15,140,0,0,6
1397,com,4,1,0,0,0,0,12,2012,4,4,28,210,0,0,10,0,0,2
1398,net,3,1,0,0,0,0,41,2005,15,8,24,110,0,0,10,0,0,6
1399,com,20,0,0,0,0,0,16,2011,1,1,31,0,0,0,0,6,0,2
1400,com,20,12721,177,621,127,136,364,2005,1,1,31,90,9,0.52,0,0,0,1
1401,com,7,0,0,0,0,0,0,2017,2,1,31,0,0,0,0,2,0,1
1402,com,22,627,19,56,18,18,61,2017,1,1,31,0,0,0,0,0,342,1
1403,com,17,2624,28,484,29,29,194,2008,1,1,31,0,0,0,0,0,618,1
1404,com,18,4,0,0,0,0,26,2015,1,1,31,0,0,0,0,17,575,2
1405,com,14,0,0,0,0,0,2,2017,1,1,31,40,7,0,0,0,545,1
1406,com,16,0,0,0,0,0,10,2008,1,1,31,0,0,0,0,4,404,1
1407,com,9,0,0,0,0,0,1,2016,1,1,31,0,0,0,0,4,469,1
1408,com,12,0,0,0,0,0,1,2017,4,3,29,0,0,0,0,7,1489,1
1409,com,10,1351,0,0,0,0,17,2013,1,1,31,0,0,0,0,2,638,1
1410,com,8,0,0,0,0,0,1,2017,4,3,29,0,0,0,0,2,1593,1
1411,com,8,2,1,2,1,1,19,2015,2,2,30,0,0,0,0,7,1140,1
1412,com,5,0,1,11,1,1,2,2016,1,1,31,0,0,0,0,0,905,1
1413,com,8,0,0,0,0,0,9,2016,3,3,29,0,0,0,0,2,1964,1
1414,com,6,0,0,0,0,0,3,2016,4,4,28,0,0,0,0,9,1597,1
1415,com,14,0,0,0,0,0,1,2017,1,1,31,0,0,0,0,4,631,1
1416,com,20,0,0,0,0,0,20,2003,1,1,31,0,0,0,0,2,235,1
1417,com,12,440,0,0,0,0,21,2013,1,1,31,0,0,0,0,2,364,1
1418,com,10,121,0,0,0,0,2,2017,1,1,31,0,0,0,0,20,608,1
1419,com,6,13115,0,0,0,0,3,2016,1,1,31,2240000,3,0.37,40500,102,981,1
1420,com,6,0,0,0,0,0,20,2007,2,2,30,0,0,0,0,7,1644,1
1421,com,17,0,0,0,0,0,2,2017,1,1,31,140,98,0.68,10,4,946,1
1422,com,8,0,0,0,0,0,1,2017,3,2,30,0,0,0,0,1,1418,1
1423,com,4,15,0,0,0,0,26,2004,9,4,28,260,2,0.25,10,0,0,9
1424,com,15,19,0,0,0,0,14,2012,3,3,29,20,0,0,0,11,1047,1
1425,com,20,0,0,0,0,0,15,2012,1,1,31,10,0,0,0,7,812,1
1426,com,14,1,0,0,0,0,4,2016,1,1,31,0,0,0,0,33,991,1
1427,com,14,50,0,0,0,0,15,2016,3,3,29,0,0,0,0,0,0,5
1428,com,4,0,0,0,0,0,16,2008,3,1,31,30,0,0,0,0,0,9
1429,com,4,3,1,1,0,1,55,1999,1,2,30,1300,1,0.36,10,0,0,8
1430,com,4,295,26,42,18,20,62,2003,16,9,23,1000,0,0,10,0,0,23
1431,com,4,149,6,92,2,5,37,2007,2,2,30,70,0,0,10,0,0,13
1432,com,4,2,0,0,0,0,6,2006,5,4,28,320,0,0,10,0,0,8
1433,com,4,0,0,0,0,0,21,2010,3,3,29,4400,0,0,30,0,0,11
1434,com,4,6,1,1,1,1,105,2011,2,2,30,140,0,0,10,0,0,8
1435,com,4,0,0,0,0,0,7,2012,2,2,30,320,0,0,10,0,0,16
1436,com,4,0,0,0,0,0,20,2003,9,7,25,880,15,0.08,0,0,0,5
1437,com,4,3,0,0,0,0,8,2007,2,2,30,0,0,0,0,0,0,8
1438,com,4,0,0,0,0,0,9,2012,7,6,26,50,0,0,0,0,0,8
1439,com,4,1,0,0,0,0,45,2005,7,3,29,260,3,0,10,0,0,17
1440,com,4,1,0,0,0,0,41,2012,4,3,29,50,0,0,0,0,0,10
1441,com,4,0,0,0,0,0,30,2010,1,1,31,90,0,0,10,0,0,9
1442,com,4,0,0,0,0,0,41,2004,14,8,24,720,0,0,10,0,0,27
1443,com,4,3,0,0,0,0,9,2012,1,1,31,10,0,0,10,0,0,10
1444,com,4,0,0,0,0,0,21,2005,6,8,24,720,3,0.02,10,0,0,37
1445,com,4,2,0,0,0,0,27,2004,4,5,27,0,0,0,0,0,0,24
1446,com,4,1,1,1,1,1,60,2004,10,4,28,1900,0,0,10,0,0,9
1447,com,4,1,0,0,0,0,13,2012,2,2,30,0,0,0,0,0,0,10
1448,com,4,2,0,0,0,0,23,2004,4,2,30,0,0,0,0,0,0,9
1449,com,4,0,0,0,0,0,7,2012,1,1,31,20,0,0,0,0,0,9
1450,com,4,3,1,1,1,1,19,2012,2,2,30,9900,29,0.26,140,0,0,10
1451,com,4,1,0,0,0,0,14,2009,3,2,30,0,0,0,0,0,0,11
1452,com,4,0,0,0,0,0,10,2005,4,3,29,720,0,0,10,0,0,14
1453,com,4,0,0,0,0,0,14,2012,3,4,28,22200,0,0,0,0,0,7
1454,com,4,0,0,0,0,0,5,2012,3,4,28,210,0,0,10,0,0,9
1455,com,4,0,0,0,0,0,17,2004,7,5,27,320,0,0.02,10,0,0,8
1456,com,4,0,0,0,0,0,31,2004,4,4,28,260,0,0,10,0,0,8
1457,com,4,2,1,1,1,1,10,2012,7,3,29,720,1,0.53,10,0,0,17
1458,com,4,1,0,0,0,0,14,2007,2,1,31,0,0,0,0,0,0,10
1459,com,4,0,0,0,0,0,16,2005,3,4,28,0,0,0,0,0,0,13
1460,com,4,2,0,0,0,0,6,2012,3,2,30,0,0,0,0,0,0,9
1461,com,4,5,0,0,0,0,13,2006,4,4,28,50,0,0,20,0,0,7
1462,com,4,1,0,0,0,0,37,2005,8,7,25,260,0,0,10,0,0,2
1463,com,4,1,0,0,0,0,11,2004,2,2,30,260,24,7.08,10,0,0,7
1464,com,4,7,0,0,0,0,48,2004,11,8,24,2900,5,0.41,50,0,0,24
1465,com,4,6,1,1,0,1,73,2003,5,4,28,140,0,0,10,0,0,12
1466,com,4,0,0,0,0,0,8,2012,4,3,29,20,10,0,0,0,0,11
1467,org,10,10,0,0,0,0,49,2006,87,31,1,90500,1,0.27,880,0,0,1
1468,com,21,0,0,0,0,0,46,2004,2,2,30,1300,53,6.72,10,0,0,3
1469,com,11,0,0,0,0,0,13,2004,1,1,31,720,7,6.88,10,0,0,1
1470,com,8,0,0,0,0,0,17,2006,5,4,28,1000,2,0.07,10,0,0,1
1471,com,8,0,0,0,0,0,18,2015,8,3,29,0,0,0,0,0,0,4
1472,com,10,0,0,0,0,0,2,2018,3,3,29,0,0,0,0,0,0,1
1473,com,12,0,0,0,0,0,37,2004,5,5,27,140,10,0,10,0,0,1
1474,com,16,0,0,0,0,0,9,2014,1,1,31,0,0,0,0,0,0,1
1475,com,15,0,0,0,0,0,1,2018,1,1,31,0,0,0,0,0,0,2
1476,com,9,0,0,0,0,0,63,2007,21,12,20,2900,0,0,210,0,0,1
1477,com,14,0,0,0,0,0,18,2010,1,1,31,1900,24,0.44,10,0,0,9
1478,com,4,0,0,0,0,0,75,1998,25,17,15,0,0,0,0,0,0,1
1479,com,4,1,0,0,0,0,6,2007,4,1,31,0,0,0,0,0,0,1
1480,net,18,0,0,0,0,0,28,1996,24,15,17,12100,2,3.01,110,0,0,1
1481,org,17,365,10,15,10,8,209,1999,8,4,28,12100,52,0.93,50,0,0,1
1482,org,4,0,0,0,0,0,21,2001,62,26,6,90500,0,0.16,1600,0,0,1
1483,com,7,0,0,0,0,0,36,2005,5,3,29,0,0,0,0,0,0,2
1484,com,8,2,0,0,0,0,12,2014,1,1,31,8100,1,0.26,90,0,0,1
1485,com,13,1,0,0,0,0,51,1996,20,15,17,27100,0,0.21,480,0,0,2
1486,com,10,0,0,0,0,0,30,2000,11,9,23,40500,10,2.52,1000,0,0,2
1487,net,10,1,0,0,0,0,14,1999,21,12,20,90500,100,1.29,720,0,0,3
1488,com,7,0,0,0,0,0,39,2006,1,1,31,110,0,0,10,0,0,3
1489,net,14,0,0,0,0,0,42,2002,27,18,14,6600,18,1.25,20,0,0,1
1490,com,4,2,0,0,0,0,40,2004,11,8,24,0,0,0,0,0,0,8
1491,net,5,1,0,0,0,0,118,2011,10,7,25,720,1,0,110,0,0,1
1492,com,13,1841,75,145,85,72,503,1997,1,1,31,0,0,0,0,0,0,8
1493,com,11,0,0,0,0,0,36,2001,11,11,21,165000,70,10.07,14800,0,0,1
1494,com,7,0,0,0,0,0,0,2018,2,2,30,0,0,0,0,0,0,1
1495,com,5,0,0,0,0,0,20,2003,11,5,27,720,3,0.61,10,0,0,14
1496,com,7,0,0,0,0,0,10,2007,2,2,30,0,0,0,0,0,0,5
1497,com,5,11892,6,7,6,6,203,1996,5,5,27,1000,5,0.44,20,0,0,1
1498,com,7,0,0,0,0,0,30,2011,4,3,29,390,24,0.04,30,0,0,2
1499,com,6,0,0,0,0,0,1,2018,1,1,31,0,0,0,0,0,0,4
1500,com,18,0,0,0,0,0,7,2012,3,3,29,12100,83,0.22,40,0,0,1
1501,com,20,3,0,0,0,0,64,2001,3,3,29,70,32,4.24,0,0,0,2
1502,com,20,0,0,0,0,0,11,2010,7,7,25,0,0,0,0,0,0,6
1503,com,17,0,0,0,0,0,10,2012,3,3,29,0,0,0,0,0,0,2
1504,com,8,0,0,0,0,0,8,2012,5,5,27,0,0,0,0,0,0,6
1505,com,8,0,0,0,0,0,8,2012,2,2,30,0,0,0,0,0,0,2
1506,com,16,0,0,0,0,0,13,2012,11,9,23,2400,85,1.15,70,0,0,3
1507,com,5,161,20,34,20,20,86,2011,2,2,30,0,0,0,0,0,0,1
1508,com,16,0,0,0,0,0,1,2014,1,1,31,9900,87,0.33,70,0,0,1
1509,com,5,21,1,1,1,1,78,2016,7,5,27,0,0,0,0,0,0,3
1510,com,19,0,0,0,0,0,11,2011,1,1,31,20,61,0.45,0,0,0,1
1511,com,8,2311,12,19,5,6,144,2016,8,6,26,0,0,0,0,0,0,2
1512,com,22,1143,26,38,44,25,121,2007,4,2,30,27100,45,0.9,140,0,0,12
1513,com,4,2,0,0,0,0,39,2012,5,3,29,0,0,0,0,0,0,1
1514,com,9,1,1,1,0,1,44,2000,26,16,16,480,5,0.5,10,0,0,14
1515,com,3,0,0,0,0,0,15,2000,11,8,24,1220000,2,0.2,18100,7,0,1
1516,net,3,0,0,0,0,0,21,2001,20,13,19,880,24,0.73,30,6,0,3
1517,com,6,0,0,0,0,0,32,2001,3,2,30,3350000,10,0.47,22200,4,0,1
1518,com,7,0,0,0,0,0,1,2018,1,1,31,0,0,0,0,0,0,1
1519,net,6,13,0,0,0,0,25,2017,61,27,5,6600,7,0.47,480,0,0,1
1520,net,10,1,0,0,0,0,58,2017,13,11,21,90500,2,0.16,1600,0,0,1
1521,com,5,21,4,11,3,3,21,2012,5,3,29,590,1,0,480,0,0,4
1522,com,6,0,0,0,0,0,3,2016,1,1,31,0,0,0,0,0,0,1
1523,com,9,2,0,0,0,0,183,2008,25,21,11,14800,8,1.33,70,0,0,2
1524,com,10,8,3,3,0,3,71,2001,1,1,31,0,0,0,0,4,0,5
1525,com,9,1638,13,21,13,14,326,1998,52,25,7,8100,8,1.19,480,0,0,1
1526,com,9,15,0,0,0,0,88,1999,6,5,27,165000,4,2.93,1900,0,0,3
1527,com,4,88,2,2,4,2,47,2007,8,4,28,110,10,3.09,10,0,0,35
1528,com,3,1,1,1,0,1,25,2001,6,4,28,260,0,0,10,0,0,10
1529,com,4,9,4,6,0,4,138,2000,25,16,16,1000000,3,0.23,27100,0,0,25
1530,com,5,12,2,3,2,3,111,2004,31,15,17,0,0,0,0,0,0,1
1531,com,4,0,0,0,0,0,17,2009,7,5,27,50,0,0,0,0,0,59
1532,com,4,0,0,0,0,0,10,2012,9,3,29,90,0,0,0,0,0,164
1533,com,4,1,0,0,0,0,11,2006,3,2,30,10,0,0,0,0,0,1
1534,com,4,0,0,0,0,0,10,2006,2,1,31,0,0,0,0,0,0,2
1535,com,4,0,0,0,0,0,24,2003,2,1,31,0,0,0,0,0,0,1
1536,com,11,6,0,0,0,0,23,2009,6,6,26,33100,34,0.28,3600,0,0,3
1537,com,13,5,1,1,0,1,39,2005,1,1,31,0,0,0,0,0,0,1
1538,net,4,1,0,0,0,0,19,2010,46,24,8,12100,1,0.19,0,0,0,1
1539,org,4,0,0,0,0,0,22,2005,22,17,15,18100,0,0.59,260,0,0,1
1540,com,8,79968,195,2222,0,179,144,2011,14,10,22,1000,0,0,0,0,0,5
1541,com,14,2,0,0,0,0,20,2010,7,7,25,0,0,0,0,0,0,7
1542,com,7,1143493,5,80386,0,1,62,2011,1,1,31,0,0,0,0,0,0,1
1543,com,11,3,0,0,0,0,15,2008,1,1,31,2900,10,0.73,70,0,0,1
1544,com,6,0,0,0,0,0,14,2013,2,3,29,1300,2,0.12,10,0,0,10
1545,com,23,0,0,0,0,0,13,2006,1,1,31,0,0,0,0,0,0,3
1546,com,14,0,0,0,0,0,8,2006,1,1,31,0,0,0,0,0,0,1
1547,com,9,0,0,0,0,0,20,2003,8,7,25,140,2,0,10,0,0,11
1548,com,13,0,0,0,0,0,14,2007,1,1,31,10,10,0,390,0,0,1
1549,com,10,0,0,0,0,0,14,2006,1,1,31,0,0,0,0,2,0,1
1550,com,13,2,0,0,0,0,26,2000,6,6,26,260,60,8.08,0,0,0,3
1551,com,6,0,0,0,0,0,23,2010,2,2,30,5400,2,0.14,40,0,0,1
1552,com,13,0,0,0,0,0,28,1999,5,4,28,18100,84,6.89,50,3,0,2
1553,com,13,0,0,0,0,0,19,2001,3,3,29,70,5,0,0,4,0,2
1554,com,9,0,0,0,0,0,17,2003,5,5,27,880,0,0,10,0,0,1
1555,com,10,0,0,0,0,0,11,2008,2,2,30,170,13,2.47,10,0,0,5
1556,com,6,0,0,0,0,0,12,2010,4,4,28,30,35,0,10,0,0,3
1557,com,7,8,2,2,2,2,130,1997,36,19,13,5400,1,0.08,90,0,0,4
1558,com,14,1670,7,106,8,7,104,2012,4,3,29,0,0,0,0,0,0,3
1559,com,6,0,0,0,0,0,34,2013,4,4,28,1900,3,0.03,30,0,0,2
1560,com,7,0,0,0,0,0,12,2018,1,1,31,0,0,0,0,0,0,2
1561,com,12,0,0,0,0,0,0,2018,1,1,31,0,0,0,0,0,0,1
1562,com,14,0,0,0,0,0,19,2013,8,7,25,70,30,0,10,0,0,2
1563,com,11,1,0,0,0,0,74,2004,1,1,31,10,0,0,0,4,0,1
1564,com,22,0,0,0,0,0,11,2017,1,1,31,0,0,0,0,0,0,1
1565,com,8,2,0,0,0,0,13,2000,4,4,28,90,22,0.44,0,3,0,1
1566,com,7,0,0,0,0,0,11,2005,9,8,24,40,1,0,0,11,0,1
1567,com,7,0,0,0,0,0,2,2017,2,2,30,0,0,0,0,0,0,1
1568,com,4,70,5,5,10,5,28,2007,3,2,30,0,0,0,0,0,0,3
1569,com,4,0,0,0,0,0,15,2012,4,2,30,0,0,0,0,0,0,1
1570,com,12,479,5,22,4,5,54,2015,2,2,30,10,2,0,0,0,0,1
1571,com,4,2,0,0,0,0,13,2015,2,2,30,40,0,0,0,0,0,2
1572,com,4,8,0,0,0,0,13,2015,5,4,28,260,0,0,10,0,0,2
1573,com,4,1,0,0,0,0,13,2015,1,1,31,90,42,0.08,1300,0,0,2
1574,com,4,2,0,0,0,0,13,2015,2,2,30,70,14,0,0,0,0,2
1575,com,4,83,1,1,1,1,25,2015,3,2,30,50,4,0,0,0,0,2
1576,com,4,1,0,0,0,0,17,2015,1,1,31,10,0,0,10,0,0,2
1577,com,4,0,0,0,0,0,19,2015,5,2,30,0,0,0,0,0,0,2
1578,com,4,1,0,0,0,0,12,2015,2,2,30,10,21,0,20,0,0,2
1579,com,4,0,0,0,0,0,12,2015,1,2,30,0,0,0,0,0,0,2
1580,com,4,2,0,0,0,0,19,2015,2,2,30,90,2,0,0,0,0,6
1581,com,4,1,0,0,0,0,12,2015,1,1,31,0,0,0,0,0,0,2
1582,com,8,0,0,0,0,0,10,2015,2,2,30,135000,100,0.41,1000,0,0,1
1583,com,8,0,0,0,0,0,1,2017,1,1,31,0,0,0,0,0,0,2
1584,com,12,0,0,0,0,0,8,2013,3,3,29,260,55,23.15,10,0,0,1
1585,com,16,0,0,0,0,0,27,2018,2,2,30,10,7,0,0,0,0,1
1586,net,9,3,1,1,0,1,78,2002,24,15,17,49500,34,24.18,1000,0,0,4
1587,com,8,12,1,1,0,1,33,2007,1,1,31,14800,1,0.28,110,4,0,2
1588,com,12,74,5,10,3,4,33,1999,28,19,13,9900,100,0.43,720,0,0,7
1589,com,11,0,0,0,0,0,15,2009,1,1,31,20,47,5.73,0,0,0,2
1590,com,13,0,0,0,0,0,22,2009,3,3,29,40500,1,0.47,70,0,0,5
1591,com,9,0,0,0,0,0,11,2007,3,2,30,10,0,0,0,0,0,2
1592,com,13,0,0,0,0,0,10,2011,2,2,30,0,0,0,0,0,0,1
1593,com,12,2,0,0,0,0,61,2000,3,3,29,0,0,0,0,0,0,4
1594,com,11,0,0,0,0,0,9,2011,1,1,31,1300,1,0,10,0,0,1
1595,com,13,424,2,4,2,2,107,2017,3,2,30,1900,52,22.41,10,0,0,1
1596,com,13,0,0,0,0,0,16,2012,1,1,31,0,0,0,0,0,0,1
1597,com,16,0,0,0,0,0,9,2012,1,1,31,30,12,0,0,0,0,6
1598,com,11,0,0,0,0,0,7,2018,1,1,31,74000,4,0.22,1600,0,0,3
1599,com,9,39,10,30,3,2,115,2006,25,15,17,210,5,0.71,10,0,0,3
1600,com,9,0,0,0,0,0,14,2007,2,2,30,0,0,0,0,0,0,1
1601,com,10,3,1,1,0,1,58,2000,26,18,14,260,0,0,10,0,0,5
1602,com,12,0,0,0,0,0,10,2006,2,2,30,30,2,0,0,0,0,2
1603,com,5,3,1,1,2,1,87,1998,17,13,19,4400,3,0.14,30,0,0,3
1604,com,9,0,0,0,0,0,1,2012,2,2,30,480,9,0.08,10,0,0,1
1605,com,5,21,0,0,0,0,80,2004,14,8,24,0,0,0,0,0,0,2
1606,com,9,0,0,0,0,0,34,2001,14,10,22,2900,28,0.16,390,0,0,5
1607,com,10,0,0,0,0,0,21,2002,4,4,28,14800,47,0.73,110,0,0,3
1608,com,11,0,0,0,0,0,5,2011,8,7,25,2400,24,0.58,50,0,0,6
1609,com,7,1819,4,4,5,4,79,2016,12,6,26,0,0,0,0,0,0,2
1610,com,15,28259,130,894,181,115,36,2016,1,1,31,0,0,0,0,0,0,7
1611,org,13,14,0,0,0,0,28,2010,1,1,31,0,0,0,0,0,0,1
1612,com,9,7457,3,47,3,3,128,1997,13,9,23,0,0,0,0,0,0,2
1613,com,16,23,1,3,0,1,82,2008,3,3,29,2900,59,5.12,20,0,0,1
1614,com,6,21,1,1,2,1,89,2007,2,2,30,2900,0,0.55,10,0,0,2
